id,title,avgscore,backCateName,areaname,avgprice,comments
165438339,姚季酒店(上海嘉定新城宝龙广场店),5.0,舒适型,嘉定镇,466.0,1745
165554838,上海谧舍·拾间精品民宿(迪士尼店),5.0,舒适型,迪士尼,768.0,317
165562407,上海舍园度假别墅,5.0,经济酒店,迪士尼,8998.0,671
165583787,全季酒店(上海宝山友谊路店),5.0,高档型,宝山城区/吴淞,391.0,989
165643556,如家商旅酒店(上海曹路民雷路地铁站店),5.0,高档型,曹路,299.0,1433
165767359,维也纳国际酒店(上海金沙江路长风公园店),5.0,高档型,长风公园/华师大,458.0,1499
165790670,汉庭(上海嘉定新城白银路地铁站店),5.0,经济酒店,嘉定镇,244.0,404
166849367,凯里亚德酒店(上海大宁国际广场店),5.0,高档型,盛源生活广场,536.0,4128
168402042,如家精选酒店(上海浦东新金桥路店),5.0,高档型,金桥,306.0,863
169435421,格阁民宿,5.0,经济酒店,迪士尼,323.0,588
174909760,如家商旅酒店(上海北外滩来福士店),5.0,高档型,北外滩/外白渡桥,436.0,1417
174960663,等逅轻奢酒店(上海五角场复旦大学店),5.0,舒适型,五角场/大学区,346.0,2445
175317820,维也纳酒店(上海松江商城庙前街店),5.0,高档型,中山中路,265.0,1319
175413319,全季酒店(上海外滩金陵东路店),5.0,高档型,外滩,714.0,1109
175419307,豪枫雅致酒店,5.0,高档型,张江,417.0,1049
177877412,桔子酒店(上海浦江沈杜公路地铁站店),5.0,高档型,浦江镇,352.0,759
178122730,全季酒店(上海吴泾华师大店),5.0,高档型,吴泾镇,401.0,456
178131528,樱花宿(上海迪士尼店),5.0,经济酒店,迪士尼,266.0,965
179097972,全季酒店(上海虹桥天山路店),5.0,高档型,娄山关路/威宁路,528.0,956
179163647,沪华国际大酒店(松江佘山欢乐谷店),5.0,高档型,佘山,470.0,2192
179443024,维也纳酒店(上海虹梅南路店),5.0,高档型,唐湾镇/曹行镇,283.0,923
179506894,D咖啡精品学生青年公寓,5.0,经济酒店,上海火车站/客运汽车总站,139.0,1210
179601381,上海陆顺居民宿,5.0,经济酒店,迪士尼,328.0,471
181425266,全季酒店(上海局门路店),5.0,高档型,西藏南路/世博会馆,567.0,685
181433670,寓约客栈,5.0,经济酒店,嘉定镇,163.0,1876
181524406,艾森概念酒店(江苏路地铁站店),5.0,经济酒店,中山公园/江苏路,490.0,9135
181548376,上海长兴岛开元名庭大酒店,5.0,高档型,长兴岛,728.0,164
182063832,全季酒店(上海九亭大街店),5.0,高档型,九亭,343.0,405
182545007,上海洛克华菲酒店,5.0,舒适型,金山卫,194.0,5180
182580346,三十三号花园的的民宿(迪士尼店),5.0,城市民宿,迪士尼,368.0,437
182681268,全季酒店(上海外滩宁波路店),5.0,高档型,外滩,685.0,2055
183992767,西岸酒店(上海松江体育中心地铁站店),5.0,高档型,松江大学城,489.0,8083
184250977,缘梦源民宿,5.0,经济酒店,迪士尼,261.0,749
184291678,琦恬民宿(上海迪士尼店),5.0,经济酒店,迪士尼,1300.0,332
185431336,全季酒店(上海安亭汽车城店),5.0,高档型,安亭镇,352.0,292
185678352,维也纳酒店(上海虹桥国展泗泾地铁站店),5.0,高档型,泗泾镇,321.0,5507
185857760,Jun Xin Hotel 君心酒店,5.0,舒适型,安亭镇,359.0,2455
186990625,Cat酱的家的高颜值民宿(希望路978弄店),5.0,城市民宿,嘉定新城,498.0,218
186994385,【TOP美宿】东方星座智慧树的民宿(控江地区一店),5.0,城市民宿,控江地区,372.0,527
187210671,纳兰精选酒店(九亭地铁站店),5.0,经济酒店,九亭,176.0,5335
187216315,全季酒店(上海虹桥水城路店),5.0,高档型,古北/仙霞新村,398.0,604
187234380,汉庭优佳(上海虹桥中山西路店),5.0,舒适型,娄山关路/威宁路,417.0,661
187824403,凯里亚德酒店(上海嘉定新城宝龙广场店),5.0,高档型,嘉定镇,356.0,2347
187876441,和颐酒店(上海虹桥国展中心北青公路店),5.0,高档型,青浦城区,519.0,1192
187917684,如家商旅酒店(上海陆家嘴八佰伴塘桥店),5.0,高档型,塘桥,412.0,4488
187943941,J·香茶院民宿,5.0,经济酒店,迪士尼,429.0,389
188449354,全季酒店(上海五角场万达广场店),5.0,高档型,五角场/大学区,558.0,977
188907120,纳兰商旅酒店(九亭大街国展中心店),5.0,经济酒店,九亭,199.0,7537
189058020,芭比伦电竞酒店(李子园地铁站店),5.0,经济酒店,大华地区,198.0,4085
189568560,凯里亚德酒店(上海国际旅游度假区浦东机场店),5.0,高档型,迪士尼,331.0,208
189815766,吉泰轻奢连锁酒店(松江大学城店),5.0,经济酒店,新松江路,238.0,2208
189918284,如家精选酒店(上海江苏路地铁站店),5.0,高档型,中山公园/江苏路,386.0,1284
189956857,全季酒店(上海虹桥中心店),5.0,高档型,虹桥/古北,426.0,679
190072567,全季酒店(上海人民广场福州路店),5.0,高档型,人民广场/南京路,627.0,1295
191327771,维也纳酒店(上海虹桥国展中心北桥地铁站店),5.0,高档型,颛桥/北桥,313.0,785
191577156,全季酒店(上海淮海中路店),5.0,高档型,静安寺,734.0,574
192099623,上海嘉迪主题酒店,5.0,经济酒店,迪士尼,368.0,3190
192150366,艾森精选酒店(上海五角场长海医院店),5.0,经济酒店,黄兴公园,367.0,9595
192216333,全季酒店(上海外滩九江路店),5.0,高档型,外滩,827.0,1739
192491026,A&A连锁酒店(川沙华夏东路地铁站店),5.0,经济酒店,迪士尼,211.0,2690
192649719,全季酒店(上海外滩四川中路店),5.0,高档型,外滩,720.0,1019
192755650,上海简旅民宿(迪士尼店),5.0,经济酒店,迪士尼,288.0,463
192762620,上海古亦居酒店(野生动物园店),5.0,高档型,迪士尼,330.0,1990
192763065,网鱼电竞酒店(上海松江万达店),5.0,经济酒店,松江大学城,449.0,586
192893476,华舒酒店(上海青浦新城地铁站城中北路店),5.0,经济酒店,青浦城区,230.0,1369
192910469,金沙滩主题酒店(上海迪士尼店),5.0,经济酒店,迪士尼,221.0,2771
192972729,觅尔美宿,5.0,城市民宿,奉贤区,236.0,370
193003188,如家商旅酒店(上海打浦桥日月光中心店),5.0,高档型,打浦桥/田子坊,399.0,1297
193410762,宿适轻奢酒店(汉中路地铁站店),5.0,高档型,上海火车站/客运汽车总站,662.0,4916
193584818,云和夜泊酒店(虹桥枢纽国展中心店),5.0,高档型,武宁地区,617.0,1496
193584822,希岸酒店(上海虹桥枢纽国展中心七宝联明路店),5.0,高档型,七宝,327.0,2435
193663404,全季酒店(上海人民广场店),5.0,高档型,人民广场/南京路,642.0,1500
193675764,上海阔悦酒店(江宁路地铁站店),5.0,经济酒店,长寿路,389.0,3665
193750075,汉莱斯精选酒店,5.0,经济酒店,奉贤区,203.0,3480
193889473,如家云系列-上海松江大学城派柏·云酒店,5.0,经济酒店,新松江路,369.0,3666
193974161,全季酒店(上海陆家嘴昌邑路地铁站店),5.0,高档型,洋泾,408.0,429
194162973,美豪丽致酒店(上海虹桥枢纽国展店),5.0,高档型,虹桥枢纽周边区,409.0,875
194345003,全季酒店(上海江宁路地铁站店),5.0,高档型,长寿路,506.0,985
194345414,全季酒店(上海打浦桥鲁班路店),5.0,高档型,西藏南路/世博会馆,528.0,1038
194368977,格林豪泰智选酒店(上海松江体育中心地铁站店),5.0,经济酒店,松江大学城,209.0,5627
194435106,上海骊湾民宿(迪士尼度假区店),5.0,经济酒店,迪士尼,328.0,261
194511397,布丁精选酒店(上海宝山顾村水产西路步行街店),5.0,经济酒店,顾村公园,199.0,1356
194563482,苹果商务酒店(上海鹤庆路碧江广场店),5.0,经济酒店,老闵行/交大师大,190.0,1379
195069282,浦江精选酒店(虹桥枢纽会展中心店),5.0,舒适型,虹桥火车站/机场,299.0,1961
195081691,全季酒店(上海美兰湖美安路店),5.0,高档型,美兰湖,358.0,452
503090760,猪小白啊的民宿(虹桥机场/国家会展中心店),5.0,城市民宿,徐泾,339.0,68
505689239,网鱼电竞酒店(上海环球港店),5.0,经济酒店,月星环球港,499.0,170
521565099,上海逸奇来酒店,5.0,舒适型,虹桥火车站/国展中心,289.0,3271
543237854,亚信电竞酒店(上海曹安公路店),5.0,经济酒店,江桥,418.0,262
544188016,全季酒店(上海陆家嘴张杨路店),5.0,高档型,陆家嘴,444.0,325
547731889,如家酒店·neo(上海浦东三林地铁站店),5.0,经济酒店,三林地区,243.0,810
550848144,贾维斯电竞酒店,5.0,经济酒店,董家渡/南浦大桥,600.0,126
558510778,网鱼电竞酒店(上海大宁国际延长路地铁站店),5.0,经济酒店,大宁地区,469.0,196
562615204,桔子酒店(上海浦江联航路店),5.0,高档型,浦江镇,363.0,40
562928338,喆·啡酒店(上海火车站店),5.0,高档型,上海火车站/客运汽车总站,343.0,859
568183483,和颐至尚酒店(上海静安火车站店),5.0,高档型,上海火车站/客运汽车总站,480.0,2135
595956417,雅岚小筑(上海迪士尼店),5.0,经济酒店,迪士尼,3688.0,419
605539429,上海瑞泽园休闲民宿,5.0,经济酒店,迪士尼,1264.0,646
608837520,如家精选酒店(上海顾戴路地铁站店),5.0,高档型,万源城/东兰路,398.0,135
626085761,上海谷迪轻奢酒店(迪士尼店),5.0,经济酒店,迪士尼,463.0,85
627027623,网鱼电竞酒店(上海普陀梅岭北路地铁站店),5.0,经济酒店,长风公园/华师大,499.0,314
627769810,网鱼电竞酒店(上海惠南地铁站店),5.0,经济酒店,惠南镇,379.0,315
630719958,可米精品酒店(上海迪士尼店),5.0,经济酒店,迪士尼,597.0,889
634471796,拾光里青年民宿(上海迪士尼店),5.0,舒适型,迪士尼,630.0,189
636668147,如家商旅酒店(上海新国际博览中心北蔡地铁站店),5.0,高档型,北蔡,369.0,1791
637141334,景莱酒店·臻选(上海西藏北路地铁站店),5.0,高档型,闸北公园,589.0,258
639590382,随缘精品民宿(上海迪士尼店),5.0,经济酒店,迪士尼,398.0,340
644853806,喆·啡酒店(闵行吴泾华师大店),5.0,高档型,吴泾镇,295.0,3409
649054619,上海彩云间精品民宿(迪士尼店),5.0,经济酒店,迪士尼,293.0,513
661936402,网鱼电竞酒店(上海安亭地铁站店),5.0,经济酒店,安亭镇,349.0,150
668825790,晶彩酒店式公寓,5.0,经济酒店,江桥,441.0,500
682115846,亚信电竞酒店(上海大学嘉定校区店),5.0,经济酒店,嘉定镇,400.0,203
695494961,景观府邸的投影民宿(七浦路商业区店),5.0,城市民宿,海宁路/七浦路,499.0,420
696039624,登巴国际连锁客栈(上海七宝店),5.0,经济酒店,七宝,85.0,215
697709728,建国璞隐酒店(上海陆家嘴世博中心前滩店),5.0,高档型,塘桥,671.0,364
703791101,舍予朴宿的高颜值民宿(迪士尼度假区店),5.0,城市民宿,迪士尼,338.0,213
714631070,Ocean的高颜值民宿(顾村公园店),5.0,城市民宿,顾村公园,373.0,127
716600057,网鱼电竞酒店(上海虹梅路地铁站店),5.0,经济酒店,虹梅路,449.0,517
721924478,如家商旅酒店(上海曹杨路隆德路地铁站店),5.0,高档型,曹杨地区,394.0,2128
750961477,欢乐世界民宿(迪士尼度假区店),5.0,城市民宿,迪士尼,285.0,592
752341860,笑笑虎的投影民宿,5.0,城市民宿,五角场/大学区,645.0,158
765917963,汉庭(上海临港滴水湖店),5.0,经济酒店,滴水湖临港地区,469.0,640
770152248,维也纳酒店(上海虹桥枢纽国家会展中心店),5.0,高档型,虹桥火车站/国展中心,293.0,2341
787439027,汉庭(上海长海医院国和路店),5.0,经济酒店,五角场/大学区,420.0,185
788091263,轻奢酒店(真北路地铁站店),5.0,经济酒店,真北中环,339.0,2679
798933479,宿适轻奢酒店(上海康桥沪南路店),5.0,经济酒店,御桥,245.0,749
812245423,庭酒店(上海张江路地铁站店),5.0,舒适型,张江,294.0,1175
827048561,寓约电竞酒店(上海松江大学城店),5.0,经济酒店,新松江路,555.0,135
833795933,全季酒店(上海宝杨路地铁站店),5.0,高档型,宝山城区/吴淞,450.0,51
835831909,聚元居宾馆(上海北桥地铁站店),5.0,经济酒店,颛桥/北桥,318.0,279
842981375,浩克电竞酒店(百联南桥购物中心店),5.0,经济酒店,南桥,359.0,208
849696568,莫庭酒店(西郊国际农产品交易中心店),5.0,经济酒店,华新镇,268.0,375
852862716,智仁商旅酒店,5.0,经济酒店,武宁地区,359.0,503
865530015,全季酒店(上海五角场翔殷路店),5.0,高档型,黄兴公园,502.0,197
867798723,安玥酒店(上海虹桥店),5.0,高档型,江桥,328.0,1316
875779953,千与花园美宿(上海迪士尼店),5.0,经济酒店,迪士尼,418.0,62
886644469,如家商旅酒店(上海大宁国际广场店),5.0,高档型,大宁地区,426.0,619
900849353,如家精选酒店(上海浦江高科技园区联航路地铁站店),5.0,高档型,浦江镇,319.0,565
901489116,上海安兰云酒店,5.0,高档型,虹桥火车站/国展中心,364.0,721
910011826,五舟电竞酒店(上海陆家嘴店),5.0,经济酒店,洋泾,329.0,1182
919989818,网鱼电竞酒店(上海宝山上海大学店),5.0,经济酒店,上海大学,449.0,273
921349181,上海沐光设计师酒店,5.0,舒适型,迪士尼,928.0,725
922833861,网鱼电竞酒店(上海普陀长寿路店),5.0,经济酒店,长寿路,499.0,238
924730522,时光记忆花园民宿(上海迪士尼店),5.0,经济酒店,黄楼,1058.0,56
933288906,上海众里寻她民宿(迪士尼店),5.0,舒适型,迪士尼,609.0,942
934793725,全季酒店(上海漕河泾虹漕路店),5.0,高档型,漕河泾/田林,460.0,126
939691392,全季酒店(上海中兴路店),5.0,高档型,西藏北路/中兴路,528.0,124
941006512,柏曼酒店(上海浦锦路店),5.0,高档型,浦江镇,309.0,1894
955619736,网鱼电竞酒店(上海虹口四川北路店),5.0,经济酒店,四川北路/海伦路,499.0,426
956024229,网鱼电竞酒店(上海静安大融城店),5.0,经济酒店,中山北路/甘泉地区,434.0,266
959238772,云绯酒店(上海虹桥国展中心吴中路店),5.0,舒适型,虹桥镇,309.0,431
966289070,迷家青年酒店(上海丰庄地铁口店),5.0,经济酒店,丰庄,220.0,121
973764237,都市驿家精品酒店式公寓(南京路步行街店),5.0,经济酒店,人民广场/南京路,1336.0,107
978411443,全季酒店(上海体育场店),5.0,高档型,万体馆,489.0,772
982606651,如家商旅酒店(上海浦东外高桥自贸区大同路店),5.0,高档型,外高桥,355.0,307
986960659,知沐美宿,5.0,城市民宿,奉贤区,236.0,196
990960759,如家酒店·neo(上海长海民星路店),5.0,经济酒店,中原地区,409.0,743
992021890,如家酒店·neo(上海陆家嘴八佰伴浦东南路店),5.0,经济酒店,世纪大道,400.0,474
995387401,如家商旅酒店(上海陆家嘴世博中心店),5.0,高档型,塘桥,483.0,1326
997882324,维也纳3好酒店(上海虹桥国展泗泾店),5.0,高档型,泗泾镇,295.0,936
1005527359,竟客电竞酒店(上海城隍庙店),5.0,经济酒店,老西门/陆家浜路,320.0,2752
1005728079,怡时酒店(静安寺地铁站店),5.0,经济酒店,长寿路,486.0,240
1006910273,泊庭酒店(上海陆家嘴店),5.0,经济酒店,八佰伴,469.0,286
1009764317,汉庭(上海五角场长海医院店),5.0,经济酒店,中原地区,389.0,291
1013357665,网鱼电竞酒店(上海青浦新城店),5.0,经济酒店,青浦城区,439.0,561
1018758282,全季酒店(上海徐家汇南丹路店),5.0,高档型,光启城,582.0,189
1021642121,网鱼电竞酒店(上海嘉定新天地店),5.0,经济酒店,嘉定镇,429.0,557
1037799443,J电竞酒店(松江大学城店),5.0,经济酒店,松江大学城,654.0,484
1038567226,嘉虹酒店(上海浦东机场川沙地铁站店),5.0,高档型,迪士尼,475.0,1756
1047059346,Ocean的高颜值民宿(上海火车站一店),5.0,城市民宿,上海火车站/客运汽车总站,602.0,366
1063176011,网鱼电竞酒店(上海虹桥吴中路店),5.0,经济酒店,虹桥镇,499.0,290
1063557162,全季酒店(上海莘庄七莘路店),5.0,高档型,莘庄,435.0,188
1069543338,易佰酒店(上海南外滩陆家浜地铁站店),5.0,经济酒店,老西门/陆家浜路,286.0,2742
1070817858,娟子民宿(顾村公园一店),5.0,城市民宿,月浦镇,248.0,64
1086430732,网鱼电竞酒店(上海奉贤南桥店),5.0,经济酒店,南桥,249.0,544
1086565913,网鱼电竞酒店(上海松江庙前街店),5.0,经济酒店,中山中路,309.0,142
1090712395,亚信电竞智选酒店(青浦新城店),5.0,经济酒店,青浦城区,375.0,322
1098647184,隐约的高颜值民宿(迪士尼度假区店),5.0,城市民宿,迪士尼,399.0,221
1101208610,上海蜜乐城堡酒店,5.0,舒适型,江镇,815.0,62
1101640028,网鱼电竞酒店(上海大华虎城店),5.0,经济酒店,大华地区,399.0,122
1102726694,竟客电竞酒店(川沙地铁站店),5.0,经济酒店,川沙,285.0,2343
1115996246,汉庭(上海静安寺店),5.0,经济酒店,同乐坊/江宁路,528.0,76
1120360796,全季酒店(上海大宁国际店),5.0,高档型,盛源生活广场,526.0,313
1129978752,全季酒店(上海人民广场南京路店),5.0,高档型,人民广场/南京路,636.0,673
1130368869,全季酒店(上海青浦朱家角店),5.0,高档型,朱家角/东方绿舟,435.0,303
1131219167,网鱼电竞酒店(上海龙阳路地铁站店),5.0,经济酒店,世纪公园/科技馆,539.0,133
1137113651,上海崇明故事民宿(崇明东平森林公园店),5.0,经济酒店,东平森林公园,799.0,133
1138104287,如家商旅酒店(上海新国际博览中心张江高科广兰路地铁站店),5.0,高档型,张江,319.0,1039
1139763652,汉庭(上海四川北路东宝兴路地铁站店),5.0,经济酒店,四川北路/海伦路,489.0,120
1140357632,美时酒店(上海长江南路店),5.0,经济酒店,淞南,350.0,883
1140454730,竟客电竞酒店(三林店),5.0,经济酒店,世博园,410.0,1113
1159884429,福家甄选主题公寓(上海江桥万达店),5.0,经济酒店,江桥,388.0,471
1162933531,格林豪泰智选酒店(上海颛桥万达广场店),5.0,舒适型,颛桥/北桥,316.0,381
